Product ID,Invoice Date,Region,State,City,Gender Type,Operating Profit,Operating Margin,Sales Method
F35499,2/19/2021,Northeast,New Hampshire,Manchester,Women,2163.84,0.48,Online
EE5641,3/17/2021,Northeast,New Hampshire,Manchester,Men,4042.5,0.5,Online
F34983,3/17/2021,Northeast,New Hampshire,Manchester,Men,1724.31,0.51,Online
F36985,3/17/2021,Northeast,New Hampshire,Manchester,Women,1168.5,0.41,Online
B79771,3/17/2021,Northeast,New Hampshire,Manchester,Women,702.24,0.42,Online
CJ7956,3/17/2021,Northeast,New Hampshire,Manchester,Men,1566,0.45,Online
B44882,3/17/2021,Northeast,New Hampshire,Manchester,Women,1586.25,0.47,Online
CJ7995,4/18/2021,Northeast,New Hampshire,Manchester,Men,3917.76,0.53,Online
F36467,4/18/2021,Northeast,New Hampshire,Manchester,Men,1832.6,0.55,Online
CG4048,4/18/2021,Northeast,New Hampshire,Manchester,Women,1220.56,0.44,Online
F34437,4/18/2021,Northeast,New Hampshire,Manchester,Women,883.96,0.41,Online
CG6205,4/18/2021,Northeast,New Hampshire,Manchester,Men,1359.45,0.45,Online
EG8695,4/18/2021,Northeast,New Hampshire,Manchester,Women,2073.68,0.46,Online
B41939,5/17/2021,Northeast,New Hampshire,Manchester,Men,5868.16,0.53,Online
CG6199,5/17/2021,Northeast,New Hampshire,Manchester,Men,2536.92,0.54,Online
B37720,5/17/2021,Northeast,New Hampshire,Manchester,Women,2099.16,0.42,Online
AQ1087,5/17/2021,Northeast,New Hampshire,Manchester,Women,1664,0.4,Online
B37759,5/17/2021,Northeast,New Hampshire,Manchester,Men,2211.3,0.45,Online
AQ1027,5/17/2021,Northeast,New Hampshire,Manchester,Women,3438.5,0.46,Online
B37990,6/19/2021,Northeast,New Hampshire,Manchester,Men,5284.63,0.53,Online
B37651,6/19/2021,Northeast,New Hampshire,Manchester,Men,3512.88,0.51,Online
B28164,6/19/2021,Northeast,New Hampshire,Manchester,Women,2052.16,0.44,Online
B28163,6/19/2021,Northeast,New Hampshire,Manchester,Women,1987.44,0.42,Online
B37983,6/19/2021,Northeast,New Hampshire,Manchester,Men,2425.2,0.43,Online
DB2689,6/19/2021,Northeast,New Hampshire,Manchester,Women,4280.76,0.47,Online
CG6056,7/17/2021,Northeast,New Hampshire,Manchester,Men,6648.32,0.53,Online
CG6460,7/17/2021,Northeast,New Hampshire,Manchester,Men,3602.5,0.5,Online
CG6108,7/17/2021,Northeast,New Hampshire,Manchester,Women,2413.26,0.41,Online
BD8024,7/17/2021,Northeast,New Hampshire,Manchester,Women,1982.2,0.44,Online
D96444,7/17/2021,Northeast,New Hampshire,Manchester,Men,2509.2,0.41,Online
BD8007,7/17/2021,Northeast,New Hampshire,Manchester,Women,4296.32,0.49,Online
CG6065,8/18/2021,Northeast,New Hampshire,Manchester,Men,5997.6,0.51,Online
G27719,8/18/2021,Northeast,New Hampshire,Manchester,Men,4228.2,0.54,Online
CG6187,8/18/2021,Northeast,New Hampshire,Manchester,Women,2457,0.45,Online
G27648,8/18/2021,Northeast,New Hampshire,Manchester,Women,1542.24,0.42,Online
EE8279,8/18/2021,Northeast,New Hampshire,Manchester,Men,1938.15,0.45,Online
EE8247,8/18/2021,Northeast,New Hampshire,Manchester,Women,3188.48,0.47,Online
EE8612,9/17/2021,Northeast,New Hampshire,Manchester,Men,4724.72,0.52,Online
CQ1068,9/17/2021,Northeast,New Hampshire,Manchester,Men,2667.6,0.52,Online
B37635,9/17/2021,Northeast,New Hampshire,Manchester,Women,1677,0.43,Online
DB3065,9/17/2021,Northeast,New Hampshire,Manchester,Women,1246.56,0.42,Online
CQ1092,9/17/2021,Northeast,New Hampshire,Manchester,Men,1733.76,0.43,Online
DB3083,9/17/2021,Northeast,New Hampshire,Manchester,Women,3065.44,0.46,Online
CG6222,2/19/2021,Northeast,New Hampshire,Manchester,Women,716.72,0.34,Outlet
DB3078,2/19/2021,Northeast,New Hampshire,Manchester,Men,1298.88,0.33,Outlet
DB2707,2/19/2021,Northeast,New Hampshire,Manchester,Women,1785.6,0.4,Outlet
D96553,3/17/2021,Northeast,New Hampshire,Manchester,Men,3372.72,0.46,Outlet
EF0580,3/17/2021,Northeast,New Hampshire,Manchester,Men,1457.28,0.46,Outlet
EF0581,3/17/2021,Northeast,New Hampshire,Manchester,Women,1142.4,0.34,Outlet
G25848,3/17/2021,Northeast,New Hampshire,Manchester,Women,549.45,0.37,Outlet
EE9745,3/17/2021,Northeast,New Hampshire,Manchester,Men,930.6,0.33,Outlet
EE7899,3/17/2021,Northeast,New Hampshire,Manchester,Women,1354.32,0.38,Outlet
G28386,4/18/2021,Northeast,New Hampshire,Manchester,Men,2591.82,0.42,Outlet
EE6784,4/18/2021,Northeast,New Hampshire,Manchester,Men,1356.6,0.42,Outlet
DB3349,4/18/2021,Northeast,New Hampshire,Manchester,Women,707.2,0.34,Outlet
EE6816,4/18/2021,Northeast,New Hampshire,Manchester,Women,593.6,0.32,Outlet
DB3401,4/18/2021,Northeast,New Hampshire,Manchester,Men,805.2,0.33,Outlet
EG1865,4/18/2021,Northeast,New Hampshire,Manchester,Women,1233.21,0.37,Outlet
EG2037,5/17/2021,Northeast,New Hampshire,Manchester,Men,3961.16,0.43,Outlet
EE6818,5/17/2021,Northeast,New Hampshire,Manchester,Men,1599.6,0.43,Outlet
CM6057,5/17/2021,Northeast,New Hampshire,Manchester,Women,1442.28,0.34,Outlet
EG2035,5/17/2021,Northeast,New Hampshire,Manchester,Women,1268.54,0.34,Outlet
EE5614,5/17/2021,Northeast,New Hampshire,Manchester,Men,1497.6,0.32,Outlet
EF9225,5/17/2021,Northeast,New Hampshire,Manchester,Women,2511.6,0.39,Outlet
EE5174,6/19/2021,Northeast,New Hampshire,Manchester,Men,4371.84,0.46,Outlet
CM6058,6/19/2021,Northeast,New Hampshire,Manchester,Men,2632,0.47,Outlet
EE5915,6/19/2021,Northeast,New Hampshire,Manchester,Women,1687.32,0.36,Outlet
BY2949,6/19/2021,Northeast,New Hampshire,Manchester,Women,1308.32,0.34,Outlet
EE5933,6/19/2021,Northeast,New Hampshire,Manchester,Men,1982.46,0.37,Outlet
F34865,6/19/2021,Northeast,New Hampshire,Manchester,Women,3402,0.42,Outlet
S80662,7/17/2021,Northeast,New Hampshire,Manchester,Men,4609.92,0.42,Outlet
CM6059,7/17/2021,Northeast,New Hampshire,Manchester,Men,3081.32,0.44,Outlet
CJ8016,7/17/2021,Northeast,New Hampshire,Manchester,Women,1704.96,0.36,Outlet
CL7428,7/17/2021,Northeast,New Hampshire,Manchester,Women,1460.55,0.35,Outlet
EE4843,7/17/2021,Northeast,New Hampshire,Manchester,Men,2069.41,0.37,Outlet
CK9670,7/17/2021,Northeast,New Hampshire,Manchester,Women,3064.4,0.4,Outlet
EE7740,8/18/2021,Northeast,New Hampshire,Manchester,Men,4482.24,0.46,Outlet
EE8969,8/18/2021,Northeast,New Hampshire,Manchester,Men,2474.55,0.47,Outlet
BZ0087,8/18/2021,Northeast,New Hampshire,Manchester,Women,1542.45,0.35,Outlet
F36256,8/18/2021,Northeast,New Hampshire,Manchester,Women,1182.72,0.32,Outlet
EE5362,8/18/2021,Northeast,New Hampshire,Manchester,Men,1188,0.33,Outlet
F35762,8/18/2021,Northeast,New Hampshire,Manchester,Women,2467.9,0.37,Outlet
EE5837,9/17/2021,Northeast,New Hampshire,Manchester,Men,4330.92,0.44,Outlet
EE4576,9/17/2021,Northeast,New Hampshire,Manchester,Men,2094.96,0.42,Outlet
EE6991,9/17/2021,Northeast,New Hampshire,Manchester,Women,1106.82,0.33,Outlet
EE6012,9/17/2021,Northeast,New Hampshire,Manchester,Women,1122.58,0.37,Outlet
EE4470,9/17/2021,Northeast,New Hampshire,Manchester,Men,1209.6,0.36,Outlet
EE6327,9/17/2021,Northeast,New Hampshire,Manchester,Women,2039.44,0.37,Outlet
AQ8530,10/16/2021,Northeast,Maine,Portland,Men,769.86,0.39,Online
CI9990,10/17/2021,Northeast,Maine,Portland,Women,1343.68,0.52,Online
EE7064,10/18/2021,Northeast,Maine,Portland,Men,2606.8,0.49,Online
F36417,10/19/2021,Northeast,Maine,Portland,Men,803.7,0.47,Online
EE4808,10/20/2021,Northeast,Maine,Portland,Women,922.2,0.53,Online
F36431,10/21/2021,Northeast,Maine,Portland,Women,271.32,0.42,Online
B44669,10/22/2021,Northeast,Maine,Portland,Men,807.3,0.39,Online
B43745,10/23/2021,Northeast,Maine,Portland,Women,1188.81,0.51,Online
CJ8021,10/24/2021,Northeast,Maine,Portland,Men,2426.97,0.49,Online
CM4549,10/25/2021,Northeast,Maine,Portland,Men,879.06,0.49,Online
EE8374,10/26/2021,Northeast,Maine,Portland,Women,772.2,0.55,Online
CL4154,10/27/2021,Northeast,Maine,Portland,Women,166.4,0.4,Online
CL7609,10/28/2021,Northeast,Maine,Portland,Men,511.56,0.36,Online
CK9456,10/29/2021,Northeast,Maine,Portland,Women,990,0.55,Online
EG4372,10/30/2021,Northeast,Maine,Portland,Men,2166.72,0.48,Online
CJ8987,10/31/2021,Northeast,Maine,Portland,Men,765.16,0.47,Online
EG4303,11/1/2021,Northeast,Maine,Portland,Women,641.52,0.54,Online
BB7616,11/2/2021,Northeast,Maine,Portland,Women,277.2,0.4,Online
EE5603,11/3/2021,Northeast,Maine,Portland,Men,357.2,0.38,Online
EE8970,11/4/2021,Northeast,Maine,Portland,Women,1253.07,0.51,Online
CJ8113,11/5/2021,Northeast,Maine,Portland,Men,3369.6,0.45,Online
CL7463,11/6/2021,Northeast,Maine,Portland,Men,1440,0.5,Online
F97210,11/7/2021,Northeast,Maine,Portland,Women,1065.96,0.54,Online
B44732,11/8/2021,Northeast,Maine,Portland,Women,557.6,0.4,Online
F34411,11/9/2021,Northeast,Maine,Portland,Men,792.54,0.37,Online
EE6807,11/10/2021,Northeast,Maine,Portland,Women,2136.96,0.53,Online
F35515,11/11/2021,Northeast,Maine,Portland,Men,4010.04,0.47,Online
F35615,11/12/2021,Northeast,Maine,Portland,Men,1811.04,0.49,Online
CK9466,11/13/2021,Northeast,Maine,Portland,Women,1242.36,0.51,Online
F36650,11/14/2021,Northeast,Maine,Portland,Women,878.22,0.42,Online
BC1040,11/15/2021,Northeast,Maine,Portland,Men,954,0.36,Online
EF0810,11/16/2021,Northeast,Maine,Portland,Women,2427.6,0.51,Online
CL9963,11/17/2021,Northeast,Maine,Portland,Men,3573.57,0.49,Online
BB6917,11/18/2021,Northeast,Maine,Portland,Men,1854.72,0.48,Online
CL9938,11/19/2021,Northeast,Maine,Portland,Women,1489.95,0.55,Online
CL9997,11/20/2021,Northeast,Maine,Portland,Women,775.72,0.41,Online
CL7642,11/21/2021,Northeast,Maine,Portland,Men,1208.4,0.38,Online
F35040,12/20/2021,Northeast,Maine,Portland,Women,3539.16,0.54,Online
CJ8017,12/21/2021,Northeast,Maine,Portland,Men,3381,0.46,Online
EE9727,12/22/2021,Northeast,Maine,Portland,Men,2072.7,0.47,Online
CJ8012,12/23/2021,Northeast,Maine,Portland,Women,1394,0.5,Online
CL7632,12/24/2021,Northeast,Maine,Portland,Women,857.31,0.41,Online
CL7486,12/25/2021,Northeast,Maine,Portland,Men,819.18,0.37,Online
BZ0631,12/26/2021,Northeast,Maine,Portland,Women,2653.56,0.54,Online
D98056,12/27/2021,Northeast,Maine,Portland,Men,3103.68,0.48,Online
CM4824,12/28/2021,Northeast,Maine,Portland,Men,1513.4,0.47,Online
CM4825,12/29/2021,Northeast,Maine,Portland,Women,856.9,0.55,Online
B43753,12/30/2021,Northeast,Maine,Portland,Women,680.4,0.45,Online
FV4349,12/31/2021,Northeast,Maine,Portland,Men,692.64,0.37,Online
F36517,9/17/2021,Northeast,Maine,Portland,Women,1748.76,0.52,Online
EE8131,10/19/2021,Northeast,Maine,Portland,Men,3300,0.5,Online
EE9737,10/19/2021,Northeast,Maine,Portland,Men,1561.14,0.49,Online
EF1060,10/19/2021,Northeast,Maine,Portland,Women,886.6,0.55,Online
EE9938,10/19/2021,Northeast,Maine,Portland,Women,520,0.4,Online
EE8353,10/19/2021,Northeast,Maine,Portland,Men,625.86,0.38,Online
EF0452,10/19/2021,Northeast,Maine,Portland,Women,2018.24,0.53,Online
EE5170,11/18/2021,Northeast,Maine,Portland,Men,2977.24,0.49,Online
EE5153,11/18/2021,Northeast,Maine,Portland,Men,1352,0.5,Online
EE4842,11/18/2021,Northeast,Maine,Portland,Women,1487.2,0.52,Online
EE4958,11/18/2021,Northeast,Maine,Portland,Women,1068.12,0.43,Online
EE4922,11/18/2021,Northeast,Maine,Portland,Men,885.6,0.36,Online
EE6046,11/18/2021,Northeast,Maine,Portland,Women,2279.34,0.54,Online
EE6130,12/17/2021,Northeast,Maine,Portland,Men,4106.88,0.48,Online
EF3523,12/17/2021,Northeast,Maine,Portland,Men,1961,0.5,Online
EF3535,12/17/2021,Northeast,Maine,Portland,Women,1768,0.5,Online
FW2818,12/17/2021,Northeast,Maine,Portland,Women,1118,0.43,Online
EE5535,12/17/2021,Northeast,Maine,Portland,Men,1166.4,0.36,Online
EF3531,12/17/2021,Northeast,Maine,Portland,Women,2742.75,0.53,Online
B22713,10/16/2021,Northeast,Maine,Portland,Men,18750,0.25,Outlet
FW2803,10/17/2021,Northeast,Maine,Portland,Women,40000,0.4,Outlet
FW2848,10/18/2021,Northeast,Maine,Portland,Men,70000,0.35,Outlet
EG8544,10/19/2021,Northeast,Maine,Portland,Men,21000,0.35,Outlet
EF4393,10/20/2021,Northeast,Maine,Portland,Women,24000,0.4,Outlet
EG4588,10/21/2021,Northeast,Maine,Portland,Women,7875,0.3,Outlet
EF4398,10/22/2021,Northeast,Maine,Portland,Men,18750,0.25,Outlet
AC8765,10/23/2021,Northeast,Maine,Portland,Women,40000,0.4,Outlet
B37361,10/24/2021,Northeast,Maine,Portland,Men,65800,0.35,Outlet
CQ2028,10/25/2021,Northeast,Maine,Portland,Men,24500,0.35,Outlet
B41727,10/26/2021,Northeast,Maine,Portland,Women,24000,0.4,Outlet
B96511,10/27/2021,Northeast,Maine,Portland,Women,5250,0.3,Outlet
B37657,10/28/2021,Northeast,Maine,Portland,Men,12500,0.25,Outlet
AQ1138,10/29/2021,Northeast,Maine,Portland,Women,32000,0.4,Outlet
B37068,10/30/2021,Northeast,Maine,Portland,Men,63000,0.35,Outlet
DB2680,10/31/2021,Northeast,Maine,Portland,Men,21000,0.35,Outlet
B28123,11/1/2021,Northeast,Maine,Portland,Women,18000,0.4,Outlet
AQ1134,11/2/2021,Northeast,Maine,Portland,Women,7875,0.3,Outlet
EE5562,11/3/2021,Northeast,Maine,Portland,Men,9375,0.25,Outlet
EE5934,11/4/2021,Northeast,Maine,Portland,Women,36000,0.4,Outlet
EE5104,11/5/2021,Northeast,Maine,Portland,Men,95287.5,0.35,Outlet
BB1702,11/6/2021,Northeast,Maine,Portland,Men,35000,0.35,Outlet
EE7031,11/7/2021,Northeast,Maine,Portland,Women,31500,0.4,Outlet
DB2119,11/8/2021,Northeast,Maine,Portland,Women,16875,0.3,Outlet
F36599,11/9/2021,Northeast,Maine,Portland,Men,20625,0.25,Outlet
EE5171,11/10/2021,Northeast,Maine,Portland,Women,66000,0.4,Outlet
DA9604,11/11/2021,Northeast,Maine,Portland,Men,101062.5,0.35,Outlet
BB6709,11/12/2021,Northeast,Maine,Portland,Men,48125,0.35,Outlet
B96517,11/13/2021,Northeast,Maine,Portland,Women,36000,0.4,Outlet
CQ1971,11/14/2021,Northeast,Maine,Portland,Women,23625,0.3,Outlet
B96520,11/15/2021,Northeast,Maine,Portland,Men,24062.5,0.25,Outlet
DB1763,11/16/2021,Northeast,Maine,Portland,Women,78000,0.4,Outlet
B96554,11/17/2021,Northeast,Maine,Portland,Men,105875,0.35,Outlet
AQ1111,11/18/2021,Northeast,Maine,Portland,Men,52500,0.35,Outlet
CK9475,11/19/2021,Northeast,Maine,Portland,Women,40500,0.4,Outlet
F36166,11/20/2021,Northeast,Maine,Portland,Women,23625,0.3,Outlet
CG7112,11/21/2021,Northeast,Maine,Portland,Men,27500,0.25,Outlet
CL7427,12/20/2021,Northeast,Maine,Portland,Women,90000,0.4,Outlet
CQ1968,12/21/2021,Northeast,Maine,Portland,Men,101062.5,0.35,Outlet
B37600,12/22/2021,Northeast,Maine,Portland,Men,52500,0.35,Outlet
CL7335,12/23/2021,Northeast,Maine,Portland,Women,40500,0.4,Outlet
F34094,12/24/2021,Northeast,Maine,Portland,Women,23625,0.3,Outlet
EF0785,12/25/2021,Northeast,Maine,Portland,Men,20625,0.25,Outlet
CK9572,12/26/2021,Northeast,Maine,Portland,Women,78000,0.4,Outlet
EF0788,12/27/2021,Northeast,Maine,Portland,Men,86625,0.35,Outlet
EE6331,12/28/2021,Northeast,Maine,Portland,Men,43750,0.35,Outlet
EE7245,12/29/2021,Northeast,Maine,Portland,Women,27000,0.4,Outlet
EE4771,12/30/2021,Northeast,Maine,Portland,Women,16875,0.3,Outlet
F34098,12/31/2021,Northeast,Maine,Portland,Men,17187.5,0.25,Outlet
CL9956,9/17/2021,Northeast,Maine,Portland,Women,54000,0.4,Outlet
G28059,10/19/2021,Northeast,Maine,Portland,Men,84000,0.35,Outlet
CL9942,10/19/2021,Northeast,Maine,Portland,Men,43312.5,0.35,Outlet
F33908,10/19/2021,Northeast,Maine,Portland,Women,27500,0.4,Outlet
G28060,10/19/2021,Northeast,Maine,Portland,Women,16500,0.3,Outlet
DB3144,10/19/2021,Northeast,Maine,Portland,Men,16250,0.25,Outlet
CI9935,10/19/2021,Northeast,Maine,Portland,Women,63000,0.4,Outlet
F36664,11/18/2021,Northeast,Maine,Portland,Men,85312.5,0.35,Outlet
DB1755,11/18/2021,Northeast,Maine,Portland,Men,38500,0.35,Outlet
F36173,11/18/2021,Northeast,Maine,Portland,Women,42900,0.4,Outlet
EE8134,11/18/2021,Northeast,Maine,Portland,Women,28875,0.3,Outlet
F35613,11/18/2021,Northeast,Maine,Portland,Men,24375,0.25,Outlet
CK9557,11/18/2021,Northeast,Maine,Portland,Women,70000,0.4,Outlet
CK9464,12/17/2021,Northeast,Maine,Portland,Men,108062.5,0.35,Outlet
CK9476,12/17/2021,Northeast,Maine,Portland,Men,52937.5,0.35,Outlet
CK9649,12/17/2021,Northeast,Maine,Portland,Women,55000,0.4,Outlet
DA8929,12/17/2021,Northeast,Maine,Portland,Women,33000,0.3,Outlet
CK9483,12/17/2021,Northeast,Maine,Portland,Men,32500,0.25,Outlet
CL9926,12/17/2021,Northeast,Maine,Portland,Women,84000,0.4,Outlet
FV8786,2/12/2021,Northeast,Vermont,Burlington,Women,21000,0.35,In-store
CL9943,2/12/2021,Northeast,Vermont,Burlington,Men,43312.5,0.35,In-store
BB9774,2/12/2021,Northeast,Vermont,Burlington,Women,58500,0.4,In-store
EE8007,3/10/2021,Northeast,Vermont,Burlington,Men,110362.5,0.45,In-store
F36201,3/10/2021,Northeast,Vermont,Burlington,Men,50625,0.45,In-store
FV8790,3/10/2021,Northeast,Vermont,Burlington,Women,33687.5,0.35,In-store
F36331,3/10/2021,Northeast,Vermont,Burlington,Women,17500,0.35,In-store
AQ0919,3/10/2021,Northeast,Vermont,Burlington,Men,33687.5,0.35,In-store
CJ8146,3/10/2021,Northeast,Vermont,Burlington,Women,49500,0.4,In-store
B43732,4/11/2021,Northeast,Vermont,Burlington,Men,106312.5,0.45,In-store
B44849,4/11/2021,Northeast,Vermont,Burlington,Men,45562.5,0.45,In-store
B37783,4/11/2021,Northeast,Vermont,Burlington,Women,27562.5,0.35,In-store
B96578,4/11/2021,Northeast,Vermont,Burlington,Women,21000,0.35,In-store
F37006,4/11/2021,Northeast,Vermont,Burlington,Men,28875,0.35,In-store
CJ8041,4/11/2021,Northeast,Vermont,Burlington,Women,54000,0.4,In-store
CG6131,5/10/2021,Northeast,Vermont,Burlington,Men,153900,0.45,In-store
CG6113,5/10/2021,Northeast,Vermont,Burlington,Men,68062.5,0.45,In-store
G28971,5/10/2021,Northeast,Vermont,Burlington,Women,52500,0.35,In-store
B37469,5/10/2021,Northeast,Vermont,Burlington,Women,43750,0.35,In-store
CG6112,5/10/2021,Northeast,Vermont,Burlington,Men,57750,0.35,In-store
F34625,5/10/2021,Northeast,Vermont,Burlington,Women,104000,0.4,In-store
EE9844,6/12/2021,Northeast,Vermont,Burlington,Men,175500,0.45,In-store
EE8269,6/12/2021,Northeast,Vermont,Burlington,Men,99000,0.45,In-store
EE9843,6/12/2021,Northeast,Vermont,Burlington,Women,56875,0.35,In-store
EE9852,6/12/2021,Northeast,Vermont,Burlington,Women,52500,0.35,In-store
CG6066,6/12/2021,Northeast,Vermont,Burlington,Men,63000,0.35,In-store
EE8136,6/12/2021,Northeast,Vermont,Burlington,Women,117000,0.4,In-store
G27645,7/10/2021,Northeast,Vermont,Burlington,Men,182250,0.45,In-store
CL9961,7/10/2021,Northeast,Vermont,Burlington,Men,105187.5,0.45,In-store
FV3699,7/10/2021,Northeast,Vermont,Burlington,Women,61250,0.35,In-store
CI2606,7/10/2021,Northeast,Vermont,Burlington,Women,52500,0.35,In-store
EE7359,7/10/2021,Northeast,Vermont,Burlington,Men,68250,0.35,In-store
CK9658,7/10/2021,Northeast,Vermont,Burlington,Women,130000,0.4,In-store
EF0417,8/11/2021,Northeast,Vermont,Burlington,Men,175500,0.45,In-store
EF0436,8/11/2021,Northeast,Vermont,Burlington,Men,105187.5,0.45,In-store
EG3102,8/11/2021,Northeast,Vermont,Burlington,Women,61250,0.35,In-store
EE4951,8/11/2021,Northeast,Vermont,Burlington,Women,43750,0.35,In-store
FW2846,8/11/2021,Northeast,Vermont,Burlington,Men,47250,0.35,In-store
FW2895,8/11/2021,Northeast,Vermont,Burlington,Women,104000,0.4,In-store
EE4562,9/10/2021,Northeast,Vermont,Burlington,Men,141750,0.45,In-store
EE5540,9/10/2021,Northeast,Vermont,Burlington,Men,80437.5,0.45,In-store
EG8688,9/10/2021,Northeast,Vermont,Burlington,Women,39375,0.35,In-store
EG8685,9/10/2021,Northeast,Vermont,Burlington,Women,35000,0.35,In-store
EE7033,9/10/2021,Northeast,Vermont,Burlington,Men,42000,0.35,In-store
DB3109,9/10/2021,Northeast,Vermont,Burlington,Women,78000,0.4,In-store
DB3244,10/12/2021,Northeast,Vermont,Burlington,Men,138937.5,0.45,In-store
DB0126,10/12/2021,Northeast,Vermont,Burlington,Men,81000,0.45,In-store
EE4552,10/12/2021,Northeast,Vermont,Burlington,Women,42000,0.35,In-store
CG4708,10/12/2021,Northeast,Vermont,Burlington,Women,36750,0.35,In-store
DB3241,10/12/2021,Northeast,Vermont,Burlington,Men,42875,0.35,In-store
F36476,11/11/2021,Northeast,Vermont,Burlington,Women,63000,0.35,In-store
F36225,11/11/2021,Northeast,Vermont,Burlington,Men,67375,0.35,In-store
F37047,11/11/2021,Northeast,Vermont,Burlington,Women,112500,0.4,In-store
B44728,12/10/2021,Northeast,Vermont,Burlington,Men,189000,0.45,In-store
BB7317,12/10/2021,Northeast,Vermont,Burlington,Men,108000,0.45,In-store
F35036,12/10/2021,Northeast,Vermont,Burlington,Women,78750,0.35,In-store
AQ0055,12/10/2021,Northeast,Vermont,Burlington,Women,68250,0.35,In-store
F34440,12/10/2021,Northeast,Vermont,Burlington,Men,79625,0.35,In-store
B96561,12/10/2021,Northeast,Vermont,Burlington,Women,127500,0.4,In-store
B96339,1/21/2021,Northeast,Vermont,Burlington,Men,105000,0.4,In-store
D97112,1/21/2021,Northeast,Vermont,Burlington,Men,65000,0.4,In-store
F36651,1/21/2021,Northeast,Vermont,Burlington,Women,39000,0.3,In-store
F36308,1/21/2021,Northeast,Vermont,Burlington,Women,23625,0.3,In-store
F35050,1/21/2021,Northeast,Vermont,Burlington,Men,40500,0.3,In-store
EE7482,1/21/2021,Northeast,Vermont,Burlington,Women,56875,0.35,In-store
EE7502,2/19/2021,Northeast,Vermont,Burlington,Men,120000,0.4,In-store
F36669,2/19/2021,Northeast,Vermont,Burlington,Men,50000,0.4,In-store
F37079,2/19/2021,Northeast,Vermont,Burlington,Women,36000,0.3,In-store
EE8133,2/12/2021,Northeast,Vermont,Burlington,Women,745.2,0.46,Online
G28914,2/12/2021,Northeast,Vermont,Burlington,Men,1701,0.5,Online
EE8197,2/12/2021,Northeast,Vermont,Burlington,Women,1973.7,0.54,Online
EE7511,3/10/2021,Northeast,Vermont,Burlington,Men,3748.8,0.6,Online
EG4103,3/10/2021,Northeast,Vermont,Burlington,Men,1675.8,0.57,Online
EH2549,3/10/2021,Northeast,Vermont,Burlington,Women,1282.82,0.49,Online
EG5006,3/10/2021,Northeast,Vermont,Burlington,Women,670.32,0.49,Online
EH2201,3/10/2021,Northeast,Vermont,Burlington,Men,1174.53,0.49,Online
